"","id","display_name","publication_year","type","journal","journal_id","doi","first_author","n","citations"
"140","https://openalex.org/W3125319225","From Reaction to Agency: A 'Subaltern' Response to William Twining's Globalisation and Legal Scholarship",2013,"journal-article","Transnational legal theory","https://openalex.org/V2764527781","https://doi.org/10.5235/20414005.4.4.549","Basil E. Ugochukwu",4,0
"141","https://openalex.org/W3124911326","Calibrating Legal Judgments",2016,"journal-article","Journal of Legal Analysis","https://openalex.org/V2735206538","https://doi.org/10.1093/jla/law010","Frederick Schauer",4,0
"142","https://openalex.org/W3124826078","Leon Petra¿ycki and contemporary socio-legal studies",2015,"journal-article","International Journal of Law in Context","https://openalex.org/V53946526","https://doi.org/10.1017/s1744552314000330","Roger Cotterrell",4,3
"143","https://openalex.org/W3124236437","Ten Theses on Coherence in Law",2013,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-94-007-6110-0_13","Amalia Amaya",4,0
"144","https://openalex.org/W3124132751","Unconstitutional Constitutional Amendments—The Migration and Success of a Constitutional Idea",2013,"journal-article","American Journal of Comparative Law","https://openalex.org/V167039476","https://doi.org/10.5131/ajcl.2012.0027","Yaniv Roznai",4,57
"145","https://openalex.org/W3124038641","Authority and Reason-Giving1",2014,"journal-article","Philosophy and Phenomenological Research","https://openalex.org/V204374153","https://doi.org/10.1111/j.1933-1592.2012.00610.x","David Enoch",4,35
"146","https://openalex.org/W3123857536","deRecHOS Y deBeReS de indeMnidAd",2012,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"Diego M. Papayannis",4,0
"147","https://openalex.org/W3123813256","Friend or foe?: Bernard Williams and political constitutionalism",2021,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-020-09481-1","Cormac Mac Amhlaigh",4,0
"148","https://openalex.org/W3123575200","Criminal law and the constitution of civil order",2020,"journal-article","University of Toronto Law Journal","https://openalex.org/V62734853","https://doi.org/10.3138/utlj.2019-0077","R. A. Duff",4,4
"149","https://openalex.org/W3123384626","The rule of rules",2021,"journal-article","Public Choice","https://openalex.org/V7424199","https://doi.org/10.1007/s11127-021-00872-3","Alan Hamlin",4,0
"150","https://openalex.org/W3122715848","Classifying the Defences in the Articles on State Responsibility",2018,NA,NA,NA,NA,"Federica Paddeu",4,0
"151","https://openalex.org/W3122559190","The Methodology of Legal Philosophy",2016,"book","The Oxford Handbook of Philosophical Methodology",NA,"https://doi.org/10.1093/oxfordhb/9780199668779.013.9","Alex Langlinais",4,3
"152","https://openalex.org/W3122520529","Democracy and judicial review: are they really incompatible?",2009,"journal-article","Perspectives on Politics","https://openalex.org/V173657377","https://doi.org/10.1017/s1537592709991812","Annabelle Lever",4,19
"153","https://openalex.org/W3122490066","Criminal Responsibility and the Emotions: If Fear and Anger Can Exculpate, Why Not Compassion?",2015,"journal-article","Inquiry: Critical Thinking Across the Disciplines","https://openalex.org/V80123269","https://doi.org/10.1080/0020174x.2015.986855","R. A. Duff",4,2
"154","https://openalex.org/W3122466837","What is ‘General’ Jurisprudence? A Critique of Universalistic Claims by Philosophical Concepts of Law",2011,"journal-article","Transnational legal theory","https://openalex.org/V2764527781","https://doi.org/10.5235/204140011800664102","Brian Z. Tamanaha",4,4
"155","https://openalex.org/W3122440795","Economic consequences for lawyers Beyond the jurisprudential preface",2020,"journal-article","Journal of Argumentation in Context","https://openalex.org/V2764566923","https://doi.org/10.1075/jaic.19013.esp","Fabrizio Esposito",4,2
"156","https://openalex.org/W3122202624","THE POLITICAL RISKS (IF ANY) OF BREAKING THE LAW",2012,"journal-article","Journal of Legal Analysis","https://openalex.org/V2735206538","https://doi.org/10.1093/jla/las010","Frederick Schauer",4,7
"157","https://openalex.org/W3121925782","Privacy, Interests, and Inalienable Rights",2018,"journal-article","Moral philosophy and politics","https://openalex.org/V4210215725","https://doi.org/10.1515/mopp-2018-0016","Adam D. Moore",4,2
"158","https://openalex.org/W3121633743","Criminal Labels, the European Convention on Human Rights and the Presumption of Innocence",2013,"journal-article","Modern Law Review","https://openalex.org/V82119083","https://doi.org/10.1111/1468-2230.12030","Liz Campbell",4,10
"159","https://openalex.org/W3121298706","Taking analogy seriously: Statutory analogy in creation and interpretation of law",2020,"journal-article","Pravni zapisi","https://openalex.org/V4210232140","https://doi.org/10.5937/pravzap0-29531","Goran Dajoviæ",4,0
"160","https://openalex.org/W3120948448","From self-defense to violent protest",2021,"journal-article","Critical Review of International Social and Political Philosophy","https://openalex.org/V61740895","https://doi.org/10.1080/13698230.2020.1870859","Edmund Tweedy Flanigan",4,0
"161","https://openalex.org/W3120931627","Integrative Jurisprudence from Fuzzy Logic Perspective",2020,"book-chapter","Advances in intelligent systems and computing","https://openalex.org/V2764905038","https://doi.org/10.1007/978-3-030-64058-3_24","Mehman A. Damirli",4,1
"162","https://openalex.org/W3114712185","Property Rights and Social Justice: Progressive Property in Action",2021,"monograph",NA,NA,"https://doi.org/10.1017/9781108551373","Rachael Walsh",4,3
"163","https://openalex.org/W3114679596","Scandinavian Legal Realism and the Challenge of Recognizing Emergency Medical Service as a Legal Norm",2020,"journal-article","Bratislava law review","https://openalex.org/V4210200865","https://doi.org/10.46282/blr.2020.4.2.192","Jenna Uusitalo",4,0
"164","https://openalex.org/W3113523283","Antitrust and Artificial Intelligence (AAI): Antitrust Vigilance Lifecycle and AI Legal Reasoning Autonomy.",2020,"posted-content","arXiv: Computers and Society","https://openalex.org/V2596565815",NA,"Lance Eliot",4,0
"165","https://openalex.org/W3109641984","Your word against mine: the power of uptake",2021,"journal-article","Synthese","https://openalex.org/V255146","https://doi.org/10.1007/s11229-020-02944-1","Lucy McDonald",4,1
"166","https://openalex.org/W3108029950","Pufendorf and His Importance for the European Enlightenment in General",2021,"book-chapter","The European heritage in economics and the social sciences","https://openalex.org/V4210230860","https://doi.org/10.1007/978-3-030-49791-0_2","Arild Sather",4,1
"167","https://openalex.org/W3097465373","PARALLEL REASONING BY RATIO LEGIS IN CONTEMPORARY JURISPRUDENCE. ELEMENTS FOR A DIALOGICAL APPROACH",2021,"book-chapter","Logic, argumentation & reasoning","https://openalex.org/V4210172339","https://doi.org/10.1007/978-3-030-61438-6_9","M. Dolors Martínez-Cazalla",4,0
"168","https://openalex.org/W3096675495","Justifying Limitations on the Freedom of Expression",2021,"journal-article","Human Rights Review","https://openalex.org/V31204768","https://doi.org/10.1007/s12142-020-00608-8","Gehan Gunatilleke",4,1
"169","https://openalex.org/W3096610434","Kant and the Provisionality of Property",2021,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-030-54050-0_13","Christopher Yeomans",4,0
"170","https://openalex.org/W3096346031","Legal Realism and Legal Doctrine",2021,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1007/978-3-030-58186-2_8","Dan Priel",4,0
"171","https://openalex.org/W3093709881","Rethinking the Encounter Between Law and Nature in the Anthropocene: From Biopolitical Sovereignty to Wonder",2020,"journal-article","Law and Critique","https://openalex.org/V203428546","https://doi.org/10.1007/s10978-020-09281-9","Vito De Lucia",4,1
"172","https://openalex.org/W3092273832","Which Duties of Beneficence Should Agents Discharge on Behalf of Principals? A Reflection through Shareholder Primacy",2021,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.1017/beq.2020.28","Santiago Mejia",4,0
"173","https://openalex.org/W3090799164","Contracts, markets, and justice",2020,"journal-article","University of Toronto Law Journal","https://openalex.org/V62734853","https://doi.org/10.3138/utlj-2020-0062","Felipe Jiménez",4,0
"174","https://openalex.org/W3089211619","Paternalism as Punishment.",2021,"journal-article","Utilitas","https://openalex.org/V197192246","https://doi.org/10.1017/s0953820820000254","David Birks",4,0
"175","https://openalex.org/W3088840112","Arendt and the French Revolution",2020,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108757119.006","Lucia Rubinelli",4,0
"176","https://openalex.org/W3088166263","The Legitimacy of International Law",2016,"book-chapter",NA,NA,"https://doi.org/10.1017/9781316481653.006","David Lefkowitz",4,2
"177","https://openalex.org/W3082539945","Neurointerventions and informed consent",2021,"journal-article","Journal of Medical Ethics","https://openalex.org/V70185877","https://doi.org/10.1136/medethics-2020-106358","Sebastian Jon Holmen",4,0
"178","https://openalex.org/W3081907468","Constitutional Dimensions of the Corporate Person: Corporate Religion and Race",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108241366.006","Susanna Kim Ripken",4,0
"179","https://openalex.org/W3062086407","Normas de transición y pensión de vejez en Colombia. Un análisis del sistema normativo desde la teoría del derecho",2020,"journal-article","Díkaion","https://openalex.org/V2738653547","https://doi.org/10.5294/dika.2020.29.1.1","Andrés Camargo Rodríguez",4,0
"180","https://openalex.org/W3048372763","Democracia republicana y autoridad política fiduciaria",2020,"journal-article","Daimon: Revista Internacional de Filosofía","https://openalex.org/V2738967426","https://doi.org/10.6018/daimon.430271","Adrián Herranz Herrer",4,1
"181","https://openalex.org/W3046386730","Constitutional Politics in Nineteenth-Century France",2020,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108757119.003","Lucia Rubinelli",4,0
"182","https://openalex.org/W3046351254","Sieyes and the French Revolution",2020,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108757119.002","Lucia Rubinelli",4,0
"183","https://openalex.org/W3045133169","Kevin Toh’s expressivist reading of H. L. A. Hart, or how not to respond to Ronald Dworkin",2020,"journal-article","Manuscrito","https://openalex.org/V2739431503","https://doi.org/10.1590/0100-6045.2020.v43n2.af","Andrea Faggion",4,0
"184","https://openalex.org/W3043800974","Leviathan on trial: Should states be held criminally responsible?",2021,"journal-article","International Theory","https://openalex.org/V129176075","https://doi.org/10.1017/s1752971920000354","Sean Fleming",4,0
"185","https://openalex.org/W3042290810","I Have Got a Personal Non-identity Problem: On What We Owe Our Future Selves",2021,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-020-09474-0","Didde Boisen Andersen",4,0
"186","https://openalex.org/W3041119753","On the Permissibility of Free-Riding on the Global Lingua Franca",2021,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-020-09472-2","Siba Harb",4,0
"187","https://openalex.org/W3040957749","Fuller, Lon L.",2020,"other","International Encyclopedia of Ethics",NA,"https://doi.org/10.1002/9781444367072.wbiee946","Kevin Walton",4,0
"188","https://openalex.org/W3038346342","The All-Affected Principle and the Question of Asymmetry",2021,"journal-article","Political Research Quarterly","https://openalex.org/V108349823","https://doi.org/10.1177/1065912920938142","Andreas Bengtson",4,0
"189","https://openalex.org/W3037869110","Legal Theories of the Corporate Person",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108241366.002","Susanna Kim Ripken",4,0
"190","https://openalex.org/W3037732503","<U+041F><U+0440><U+0430><U+0432><U+0430> <U+043B><U+044E><U+0434><U+0438><U+043D><U+0438>, <U+043C><U+0438><U+0440> <U+0456> <U+0432><U+0437><U+0430><U+0454><U+043C><U+043E><U+0437><U+0432>’<U+044F><U+0437><U+043E><U+043A> <U+043C><U+0456><U+0436> <U+043C><U+043E><U+0440><U+0430><U+043B><U+044C><U+043D><U+0438><U+043C><U+0438> <U+0442><U+0430> <U+044E><U+0440><U+0438><U+0434><U+0438><U+0447><U+043D><U+0438><U+043C><U+0438> <U+043F><U+0440><U+0430><U+0432><U+0430><U+043C><U+0438>",2020,"journal-article","<U+0424><U+0456><U+043B><U+043E><U+0441><U+043E><U+0444><U+0456><U+044F> <U+043F><U+0440><U+0430><U+0432><U+0430> <U+0456> <U+0437><U+0430><U+0433><U+0430><U+043B><U+044C><U+043D><U+0430> <U+0442><U+0435><U+043E><U+0440><U+0456><U+044F> <U+043F><U+0440><U+0430><U+0432><U+0430>","https://openalex.org/V4210221293","https://doi.org/10.21564/2227-7153.2019.2.204685","<U+0411>. <U+0411><U+0456><U+043A><U+0441>",4,0
"191","https://openalex.org/W3036777359","La rigidez constitucional mínima como una forma débil del constitucionalismo",2020,"journal-article","Isonomia","https://openalex.org/V4210208673","https://doi.org/10.5347/isonomia.v0i51.172","Mariano C. Melero de la Torre",4,0
"192","https://openalex.org/W3036003936","Legal Philosophy and Cosmopolitan Constitutionalism. Debates on Morality, Unity, and Power",2020,"journal-article","The Age of human rights","https://openalex.org/V4210188924","https://doi.org/10.17561/tahrj.v14.5479","Constanza Núnez Donald",4,1
"193","https://openalex.org/W3033244312","Hayek's treatment of legal positivism",2021,"journal-article","European Journal of Law and Economics","https://openalex.org/V37173775","https://doi.org/10.1007/s10657-021-09684-8","Daniel Nientiedt",4,1
"194","https://openalex.org/W3026637283","Constitutional Dimensions of the Corporate Person: Corporate Free Speech",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108241366.005","Susanna Kim Ripken",4,0
"195","https://openalex.org/W3015731267","Trust and Fiduciary Power",2020,"book-chapter","Studies in applied philosophy, epistemology and rational ethics","https://openalex.org/V4210195904","https://doi.org/10.1007/978-3-030-44018-3_12","Marco Menon",4,0
