"","id","display_name","publication_year","type","journal","journal_id","doi","first_author"
"124","https://openalex.org/W2092352272","Corporate governance with a difference: fiduciary duty for a wisdom economy",2004,"journal-article","International Journal of Business Governance and Ethics","https://openalex.org/V85792242","https://doi.org/10.1504/ijbge.2004.005251","Laurent Leduc"
"125","https://openalex.org/W2315228766","Managers’ Double Fiduciary Duty: to Stakeholders and to Freedom",2002,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.2307/3857810","Allen Kaufman"
"126","https://openalex.org/W2058445637","Correlates of organizational effectiveness: A multilevel analysis of a multidimensional outcome",1994,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/bf00877149","William Q. Judge"
"127","https://openalex.org/W2018562324","Corporate democracy and the rights of shareholders",1988,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/bf00382003","William B. Irvine"
"128","https://openalex.org/W2254310182","Corporate Compliance and Integrity Programs: The Uneasy Alliance between Law and Ethics",2000,"journal-article","Hec Forum","https://openalex.org/V108723051","https://doi.org/10.1023/a:1008968832072","David E. Guinn"
"129","https://openalex.org/W2190389895","Ethics Programs, Board Involvement, and Potential Conflicts of Interest in Corporate Governance",2001,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1023/a:1010711403915","Andrew J. Felo"
"130","https://openalex.org/W2077529434","Does Increased Equity Ownership Lead to More Strategically Involved Boards",2009,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-008-9797-x","Sayan Chatterjee"
"131","https://openalex.org/W2054646122","Corporations and rights",1992,"journal-article","Journal of Value Inquiry","https://openalex.org/V81604740","https://doi.org/10.1007/bf00138968","Nicholas J. Caste"
"132","https://openalex.org/W2087641649","The Ultimate Glass Ceiling Revisited: The Presence of Women on Corporate Boards",2004,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1023/b:busi.0000022125.95758.98","Deborah Elwell Arfken"
"133","https://openalex.org/W2045210326","THE ODDNESS OF CORPORATE OWNERSHIP",1996,"journal-article","Journal of Social Philosophy","https://openalex.org/V142541857","https://doi.org/10.1111/j.1467-9833.1996.tb00240.x","David E. Schrader"
"134","https://openalex.org/W3122909134","The personality of the Greek state",2009,"journal-article","The Journal of Hellenic Studies","https://openalex.org/V45659824","https://doi.org/10.1017/s0075426900002925","Greg Anderson"
"135","https://openalex.org/W2002770834","How Much Compensation Can CEOs Permissibly Accept",2009,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.5840/beq200919212","Jeffrey Moriarty"
"136","https://openalex.org/W2067182105","Regulating Corporate Social Performance: A New Look at Social Accounting, Auditing, and Reporting",2001,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.2307/3857751","David Hess"
"137","https://openalex.org/W2059626529","Getting Real: Stakeholder Theory, Managerial Practice, and the General Irrelevance of Fiduciary Duties Owed to Shareholders",1999,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.2307/3857475","Richard Marens"
"138","https://openalex.org/W2064094951","Fiduciary Duties and the Shareholder-Management Relation: Or, What's so Special About Shareholders?",1994,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.2307/3857339","John R. Boatright"
"139","https://openalex.org/W1988763630","Social Accountability and Corporate Greenwashing",2003,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1023/a:1022962719299","William S. Laufer"
"140","https://openalex.org/W2083029510","Socially Responsible Investment and Fiduciary Duty: Putting the Freshfields Report into Perspective",2011,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-010-0714-8","Joakim Sandberg"
"141","https://openalex.org/W2041562787","Board Composition and Financial Performance: Uncovering the Effects of Diversity in an Emerging Economy",2012,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-011-0973-z","Jyoti Devi Mahadeo"
"142","https://openalex.org/W2149033897","Critical Events in the Ethics of U.S. Corporation History",2011,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-011-0805-1","S. Douglas Beets"
"143","https://openalex.org/W1975934325","A Fiduciary Argument Against Stakeholder Theory",2003,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.5840/beq20031313","Alexei M. Marcoux"
"144","https://openalex.org/W1992104007","Lawyers' Business: Conflicts of Duties Arising from Lawyers' Business Models",2011,"journal-article","Legal Ethics","https://openalex.org/V178520001","https://doi.org/10.5235/146072811798828558","Joanne Maree Stagg-Taylor"
"145","https://openalex.org/W2065533655","Business Ethics and the ‘End of History’ in Corporate Law",2011,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-011-1192-3","Joseph Heath"
"146","https://openalex.org/W2068657493","Toward an Intermediate Position on Corporate Moral Personhood",2011,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-011-1174-5","Kevin Gibson"
"147","https://openalex.org/W2045808899","Assessing the Accountability of the Benefit Corporation: Will This New Gray Sector Organization Enhance Corporate Social Responsibility?",2012,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-012-1254-1","Rae André"
"148","https://openalex.org/W3121722724","Corporate governance and corporate social responsibility disclosures : evidence from an emerging economy",2013,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-012-1336-0","Arifur Khan"
"149","https://openalex.org/W2086867748","Board Composition and Corporate Social Responsibility: An Empirical Investigation in the Post Sarbanes-Oxley Era",2013,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-012-1352-0","Jason Q. Zhang"
"150","https://openalex.org/W1980958976","Vulnerability and the Basis of Business Ethics: From Fiduciary Duties to Professionalism.",2013,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-012-1318-2","Eric Brown"
"151","https://openalex.org/W1971415863","Compound Conflicts of Interest in the US Proxy System.",2013,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-012-1460-x","Cynthia E. Clark"
"152","https://openalex.org/W2008798543","Shareholder Theory and Kant’s ‘Duty of Beneficence’",2013,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-012-1542-9","Samuel Mansell"
"153","https://openalex.org/W2006987229","The Benefit Corporation and Corporate Social Responsibility.",2013,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-012-1580-3","Janine S. Hiller"
"154","https://openalex.org/W1963499088","Firm performance, corporate ownership, and corporate social responsibility disclosure in China",2013,"journal-article","Business Ethics: A European Review","https://openalex.org/V79007945","https://doi.org/10.1111/beer.12013","Qi Li"
"155","https://openalex.org/W3124748830","Trust and Fiduciary Law",2013,"journal-article","Oxford Journal of Legal Studies","https://openalex.org/V34110867","https://doi.org/10.1093/ojls/gqs025","Matthew Harding"
"156","https://openalex.org/W2143707713","Balancing corporate and social interests: Corporate governance theory and practice",2014,"journal-article","African Journal of Business Ethics","https://openalex.org/V2764551816","https://doi.org/10.15249/3-1-72","G. J. Rossouw"
"157","https://openalex.org/W2084002962","Non-Libertarianism and Shareholder Theory: A Reply to Schaefer",2011,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-010-0547-5","Ned Dobos"
"158","https://openalex.org/W2025620420","Corporate Social Responsibility, Ownership Structure, and Political Interference: Evidence from China",2010,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-010-0488-z","Wenjing Li"
"159","https://openalex.org/W2002999022","Vicious Spirals in Corporate Governance: Mandatory Rules for Systemic (Re)Balancing?",2011,"journal-article","Oxford Journal of Legal Studies","https://openalex.org/V34110867","https://doi.org/10.1093/ojls/gqq038","Michael Galanis"
"160","https://openalex.org/W3122074793","The Proprietary Foundations of Corporate Law",2007,"journal-article","Oxford Journal of Legal Studies","https://openalex.org/V34110867","https://doi.org/10.1093/ojls/gqm009","John Armour"
"161","https://openalex.org/W1989842126","Retail relations: an interlocking directorate analysis of food retailing corporations in the United States",2007,"journal-article","Agriculture and Human Values","https://openalex.org/V78512408","https://doi.org/10.1007/s10460-007-9085-x","Rachel A. Schwartz"
"162","https://openalex.org/W2090816617","Land-grant university governance: an analysis of board composition and corporate interlocks",2009,"journal-article","Agriculture and Human Values","https://openalex.org/V78512408","https://doi.org/10.1007/s10460-008-9174-5","Andrea R. Woodward"
"163","https://openalex.org/W2071838645","Director independence and performance of listed companies: evidence from Malaysia",2010,"journal-article","International Journal of Business Governance and Ethics","https://openalex.org/V85792242","https://doi.org/10.1504/ijbge.2010.035601","Fairuz Ramli"
"164","https://openalex.org/W1878367300","Tenacity: The American Pursuit of Corporate Responsibility",2013,"journal-article","Business and Society Review","https://openalex.org/V155589366","https://doi.org/10.1111/basr.12022","Kenneth E. Goodpaster"
"165","https://openalex.org/W1978700276","The Curious Case of Corporate Tax Avoidance: Is it Socially Irresponsible?",2014,"journal-article","Journal of Business Ethics","https://openalex.org/V76633192","https://doi.org/10.1007/s10551-013-1862-4","Grahame R. Dowling"
"166","https://openalex.org/W3125183239","Corporate ownership and market valuation in South Africa: uncovering the effects of shareholdings by different groups of corporate insiders and outsiders",2013,"journal-article","International Journal of Business Governance and Ethics","https://openalex.org/V85792242","https://doi.org/10.1504/ijbge.2013.057378","Collins G. Ntim"
"167","https://openalex.org/W2076504854","The Hope and Limits of Legal Optimism: A Comment on the Theories of Orts and Nesteruk Regarding the Impact of Law on Corporate Ethics",1999,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.2307/3857944","David Hoch"
"168","https://openalex.org/W810110618","Sustainable Development and the Destruction of the Amazon: A Call for Universal Responsibility",2011,"journal-article","Environmental Ethics","https://openalex.org/V87438066","https://doi.org/10.5840/enviroethics201133221","Jessica Christie Ludescher"
"169","https://openalex.org/W2033217089","Board Composition and Stakeholder Performance: Do Stakeholder Directors Make a Difference?:",2001,"journal-article","Business & Society","https://openalex.org/V44376543","https://doi.org/10.1177/000765030104000304","Amy J. Hillman"
"170","https://openalex.org/W2059626529","Getting Real: Stakeholder Theory, Managerial Practice, and the General Irrelevance of Fiduciary Duties Owed to Shareholders",1999,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.2307/3857475","Richard Marens"
"171","https://openalex.org/W2064094951","Fiduciary Duties and the Shareholder-Management Relation: Or, What's so Special About Shareholders?",1994,"journal-article","Business Ethics Quarterly","https://openalex.org/V9702615","https://doi.org/10.2307/3857339","John R. Boatright"
"172","https://openalex.org/W2045897732","Health Care Advertising and the Scope of Fiduciary Duties",2014,"journal-article","American Journal of Bioethics","https://openalex.org/V41709181","https://doi.org/10.1080/15265161.2013.879953","Moti Gorin"
