X.2,X.1,item,id,display_name,ror,country_code,type,X,group
6377,NA,https://openalex.org/W1979859287,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,NA,extend2
6378,NA,https://openalex.org/W1979859287,https://openalex.org/I204722609,Queen's University,https://ror.org/02y72wh86,CA,education,NA,extend2
6380,NA,https://openalex.org/W1980504970,https://openalex.org/I188538660,University of Colorado Boulder,https://ror.org/02ttsq026,US,education,NA,extend2
6381,NA,https://openalex.org/W1982311307,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,NA,extend2
6383,NA,https://openalex.org/W1985868055,https://openalex.org/I60053951,Universitat Politècnica de València,https://ror.org/01460j859,ES,education,NA,extend2
6387,NA,https://openalex.org/W1985995593,https://openalex.org/I40034438,Rio de Janeiro State University,https://ror.org/0198v2949,BR,education,NA,extend2
6388,NA,https://openalex.org/W1986061819,https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,NA,extend2
6390,NA,https://openalex.org/W1986914532,https://openalex.org/I103635307,"University of California, Riverside",https://ror.org/03nawhv43,US,education,NA,extend2
6391,NA,https://openalex.org/W1987707278,https://openalex.org/I200719446,Vanderbilt University,https://ror.org/02vm5rt34,US,education,NA,extend2
6392,NA,https://openalex.org/W1997598609,https://openalex.org/I913958620,Erasmus University Rotterdam,https://ror.org/057w15z03,NL,education,NA,extend2
6395,NA,https://openalex.org/W1998012292,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
6398,NA,https://openalex.org/W1999659239,https://openalex.org/I34352273,Maastricht University,https://ror.org/02jz4aj89,NL,education,NA,extend2
6399,NA,https://openalex.org/W2001626416,https://openalex.org/I152479009,Biola University,https://ror.org/02han2n82,US,education,NA,extend2
6400,NA,https://openalex.org/W2004452883,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6401,NA,https://openalex.org/W2004645244,https://openalex.org/I60158472,Concordia University,https://ror.org/0420zvk78,CA,education,NA,extend2
6404,NA,https://openalex.org/W2008597436,https://openalex.org/I138006243,University of Arizona,https://ror.org/03m2x1q45,US,education,NA,extend2
6406,NA,https://openalex.org/W2009802197,https://openalex.org/I173911158,Iowa State University,https://ror.org/04rswrd78,US,education,NA,extend2
6407,NA,https://openalex.org/W2011416673,https://openalex.org/I54009628,University of Bayreuth,https://ror.org/0234wmv40,DE,education,NA,extend2
6408,NA,https://openalex.org/W2011416673,https://openalex.org/I169381384,University of Groningen,https://ror.org/012p63287,NL,education,NA,extend2
6409,NA,https://openalex.org/W2011921909,https://openalex.org/I130238516,University of Minnesota,https://ror.org/017zqws13,US,education,NA,extend2
6410,NA,https://openalex.org/W2015454515,https://openalex.org/I94624287,University of Twente,https://ror.org/006hf6230,NL,education,NA,extend2
6412,NA,https://openalex.org/W2016507821,https://openalex.org/I99043593,Macquarie University,https://ror.org/01sf06y89,AU,education,NA,extend2
6413,NA,https://openalex.org/W2017667358,https://openalex.org/I34352273,Maastricht University,https://ror.org/02jz4aj89,NL,education,NA,extend2
6414,NA,https://openalex.org/W2020076831,https://openalex.org/I170486558,Pompeu Fabra University,https://ror.org/04n0g0b29,ES,education,NA,extend2
6416,NA,https://openalex.org/W2023552890,https://openalex.org/I75027704,University of Tennessee at Knoxville,https://ror.org/020f3ap87,US,education,NA,extend2
6417,NA,https://openalex.org/W2025664268,https://openalex.org/I174554333,Nuffield College,NA,GB,NA,NA,extend2
6418,NA,https://openalex.org/W2029158243,NA,The Faculty of Arts,NA,NA,NA,NA,extend2
6419,NA,https://openalex.org/W2029896775,https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,NA,extend2
6421,NA,https://openalex.org/W2033649993,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education,NA,extend2
6423,NA,https://openalex.org/W2039985593,https://openalex.org/I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,education,NA,extend2
6424,NA,https://openalex.org/W2045438798,https://openalex.org/I19645662,American Bar Foundation,https://ror.org/02kjq0603,US,nonprofit,NA,extend2
6425,NA,https://openalex.org/W2045438798,https://openalex.org/I130238516,University of Minnesota,https://ror.org/017zqws13,US,education,NA,extend2
6427,NA,https://openalex.org/W2045764445,https://openalex.org/I155660961,University of Turku,https://ror.org/05vghhr25,FI,education,NA,extend2
6428,NA,https://openalex.org/W2045898362,https://openalex.org/I123387679,Uppsala University,https://ror.org/048a87296,SE,education,NA,extend2
6430,NA,https://openalex.org/W2049639530,https://openalex.org/I20089843,Princeton University,https://ror.org/00hx57361,US,education,NA,extend2
6431,NA,https://openalex.org/W2049639530,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,NA,extend2
6432,NA,https://openalex.org/W2049639530,https://openalex.org/I161103922,Philipp University of Marburg,https://ror.org/01rdrb571,DE,education,NA,extend2
6435,NA,https://openalex.org/W2055706473,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,NA,extend2
6437,NA,https://openalex.org/W2058045079,https://openalex.org/I168864056,Bilkent University,https://ror.org/02vh8a032,TR,education,NA,extend2
6438,NA,https://openalex.org/W2058461930,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,extend2
6439,NA,https://openalex.org/W2059692801,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,extend2
6440,NA,https://openalex.org/W2060345059,https://openalex.org/I142617266,University of Crete,https://ror.org/00dr28g20,GR,education,NA,extend2
6441,NA,https://openalex.org/W2060969662,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6442,NA,https://openalex.org/W2062872892,https://openalex.org/I161593684,Stockholm University,https://ror.org/05f0yaq80,SE,education,NA,extend2
6443,NA,https://openalex.org/W2066827338,https://openalex.org/I74973139,Carnegie Mellon University,https://ror.org/05x2bcf33,US,education,NA,extend2
6444,NA,https://openalex.org/W2066827338,https://openalex.org/I170201317,University of Pittsburgh,https://ror.org/01an3r305,US,education,NA,extend2
6447,NA,https://openalex.org/W2068001917,https://openalex.org/I36258959,"University of California, San Diego",https://ror.org/0168r3w48,US,education,NA,extend2
6450,NA,https://openalex.org/W2072138317,https://openalex.org/I138006243,University of Arizona,https://ror.org/03m2x1q45,US,education,NA,extend2
6455,NA,https://openalex.org/W2074838200,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,NA,extend2
6456,NA,https://openalex.org/W2075392105,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,extend2
6458,NA,https://openalex.org/W207581480,https://openalex.org/I134235054,Sabancı University,https://ror.org/049asqa32,TR,education,NA,extend2
6459,NA,https://openalex.org/W2076033079,https://openalex.org/I859038795,Virginia Tech,https://ror.org/02smfhw86,US,education,NA,extend2
6460,NA,https://openalex.org/W2077763426,NA,Virginia Commenwealth University,NA,NA,NA,NA,extend2
6461,NA,https://openalex.org/W2080764832,https://openalex.org/I138006243,University of Arizona,https://ror.org/03m2x1q45,US,education,NA,extend2
6462,NA,https://openalex.org/W2080953526,https://openalex.org/I245364917,University of Białystok,https://ror.org/01qaqcf60,PL,education,NA,extend2
6463,NA,https://openalex.org/W2080953526,https://openalex.org/I126596746,Jagiellonian University,https://ror.org/03bqmcz70,PL,education,NA,extend2
6465,NA,https://openalex.org/W2086347701,https://openalex.org/I12093191,University of Stirling,https://ror.org/045wgfr59,GB,education,NA,extend2
6466,NA,https://openalex.org/W2087964658,https://openalex.org/I24603500,University of Massachusetts Amherst,https://ror.org/0072zz521,US,education,NA,extend2
6470,NA,https://openalex.org/W2091994435,https://openalex.org/I57206974,New York University,https://ror.org/0190ak572,US,education,NA,extend2
6471,NA,https://openalex.org/W2092554174,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
6474,NA,https://openalex.org/W2093581805,https://openalex.org/I124055696,University of Copenhagen,https://ror.org/035b05819,DK,education,NA,extend2
6475,NA,https://openalex.org/W2098371236,NA,External Organization - Unknown,NA,NA,NA,NA,extend2
6476,NA,https://openalex.org/W2098730435,https://openalex.org/I55143463,University of Turin,https://ror.org/048tbm396,IT,education,NA,extend2
6477,NA,https://openalex.org/W2098730435,https://openalex.org/I42894916,Data61,https://ror.org/03q397159,AU,other,NA,extend2
6478,NA,https://openalex.org/W2098730435,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education,NA,extend2
6479,NA,https://openalex.org/W2098730435,https://openalex.org/I186903577,University of Luxembourg,https://ror.org/036x5ad56,LU,education,NA,extend2
6480,NA,https://openalex.org/W2100197138,https://openalex.org/I202963720,University of St. Gallen,https://ror.org/0561a3s31,CH,education,NA,extend2
6481,NA,https://openalex.org/W2101008763,https://openalex.org/I157417397,Bowling Green State University,https://ror.org/00ay7va13,US,education,NA,extend2
6483,NA,https://openalex.org/W2102567394,https://openalex.org/I1327163397,State University of New York,https://ror.org/01q1z8k08,US,education,NA,extend2
6486,NA,https://openalex.org/W2103095227,https://openalex.org/I78577930,Columbia University,https://ror.org/00hj8s172,US,education,NA,extend2
6487,NA,https://openalex.org/W2104054304,https://openalex.org/I20581793,University of Kent,https://ror.org/00xkeyj56,GB,education,NA,extend2
6488,NA,https://openalex.org/W2108734612,NA,School of Informatics,NA,NA,NA,NA,extend2
6489,NA,https://openalex.org/W2108734612,https://openalex.org/I120201202,Edinburgh College of Art,NA,GB,NA,NA,extend2
6490,NA,https://openalex.org/W2109162868,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6493,NA,https://openalex.org/W2117940629,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,NA,extend2
6494,NA,https://openalex.org/W2119061506,https://openalex.org/I177639307,University of Dundee,https://ror.org/03h2bxq36,GB,education,NA,extend2
6495,NA,https://openalex.org/W2119061506,https://openalex.org/I169381384,University of Groningen,https://ror.org/012p63287,NL,education,NA,extend2
6496,NA,https://openalex.org/W2120734245,https://openalex.org/I177639307,University of Dundee,https://ror.org/03h2bxq36,GB,education,NA,extend2
6497,NA,https://openalex.org/W2120734245,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,extend2
6498,NA,https://openalex.org/W2121256403,https://openalex.org/I84218800,"University of California, Davis",https://ror.org/05rrcem69,US,education,NA,extend2
6499,NA,https://openalex.org/W2121702132,NA,"School of History and Anthropology, Institute of Cognition and Culture",NA,NA,NA,NA,extend2
6503,NA,https://openalex.org/W2131187390,https://openalex.org/I78577930,Columbia University,https://ror.org/00hj8s172,US,education,NA,extend2
6506,NA,https://openalex.org/W2134349791,NA,"Department of Informatics, Informatikkbygget, Gaustadallen 23, N-0371 Oslo, Norway",NA,NA,NA,NA,extend2
6507,NA,https://openalex.org/W2135259747,https://openalex.org/I115069142,West Virginia University College of Law,NA,US,NA,NA,extend2
6508,NA,https://openalex.org/W2137437015,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,extend2
6509,NA,https://openalex.org/W2140469066,https://openalex.org/I169381384,University of Groningen,https://ror.org/012p63287,NL,education,NA,extend2
6510,NA,https://openalex.org/W2140795680,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,NA,extend2
6511,NA,https://openalex.org/W2141322619,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,extend2
6513,NA,https://openalex.org/W2145855346,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,NA,extend2
6514,NA,https://openalex.org/W2145855346,https://openalex.org/I189158943,University of Milan,https://ror.org/00wjc7c48,IT,education,NA,extend2
6516,NA,https://openalex.org/W2152165459,https://openalex.org/I59897056,"California State University, Long Beach",https://ror.org/0080fxk18,US,education,NA,extend2
6517,NA,https://openalex.org/W2154266527,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6518,NA,https://openalex.org/W2155048091,https://openalex.org/I98358874,Delft University of Technology,https://ror.org/02e2c7k09,NL,education,NA,extend2
6519,NA,https://openalex.org/W2158090980,https://openalex.org/I184565670,Georgetown University,https://ror.org/05vzafd60,US,education,NA,extend2
6520,NA,https://openalex.org/W2158090980,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,extend2
6521,NA,https://openalex.org/W2158090980,https://openalex.org/I121748325,Complutense University of Madrid,https://ror.org/02p0gd045,ES,education,NA,extend2
6522,NA,https://openalex.org/W2159113522,https://openalex.org/I102149020,University of North Carolina at Charlotte,https://ror.org/04dawnj30,US,education,NA,extend2
6523,NA,https://openalex.org/W2159934108,https://openalex.org/I121797337,Leiden University,https://ror.org/027bh9e22,NL,education,NA,extend2
6524,NA,https://openalex.org/W2161762117,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,extend2
6525,NA,https://openalex.org/W2168699782,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education,NA,extend2
6526,NA,https://openalex.org/W2170358502,NA,"Dept. of Philosophy College , Vancouver , British Columbia , Canada E-mail: jrussell@langara.bc.ca",NA,NA,NA,NA,extend2
